,X,y
904,-10.96,11.169149605492818
905,-10.95,16.534959700255918
906,-10.94,11.863258644013253
907,-10.93,10.553951319176896
908,-10.92,14.861618796921322
909,-10.91,15.615266193079362
910,-10.9,11.339063804767544
911,-10.89,10.188265913921379
912,-10.88,15.068748534831206
913,-10.87,8.930137273884078
914,-10.86,10.588454681206771
915,-10.85,14.99350480010047
916,-10.84,12.964822903955222
917,-10.83,12.564569802814626
918,-10.82,13.814995212988753
919,-10.81,12.820731652909181
920,-10.8,10.545826555673818
921,-10.79,15.712271192012375
922,-10.78,15.82707010577363
923,-10.77,13.60462962755592
924,-10.76,13.301156030864021
925,-10.75,17.907062112040116
926,-10.74,12.691872309968325
927,-10.73,12.74251053633192
928,-10.72,14.007554498481008
929,-10.71,16.238164412284675
930,-10.7,16.497991508834968
931,-10.69,12.812235236646456
932,-10.68,13.96297449191869
933,-10.67,10.607077565871846
934,-10.66,12.75622578416757
935,-10.65,11.716531709041385
936,-10.64,11.400384495402031
937,-10.63,16.794137932534653
938,-10.62,11.86334867638771
939,-10.61,12.40164868397709
940,-10.6,14.213497575833719
941,-10.59,16.09439103394717
942,-10.58,14.47791225277767
943,-10.57,19.051334728043166
944,-10.56,13.400232043497699
945,-10.55,14.08394538045949
946,-10.54,14.134659347968114
947,-10.53,16.47050327357831
948,-10.52,14.63182990221923
949,-10.51,13.401841099225702
950,-10.5,11.756272810186239
951,-10.49,14.157087411923264
952,-10.48,16.487841662583918
953,-10.47,12.88134091268426
954,-10.46,14.77694523683316
955,-10.45,14.22830807736969
956,-10.44,15.480007316762633
957,-10.43,12.16041701872426
958,-10.42,18.480176061053122
959,-10.41,11.245518285943483
960,-10.4,13.089697820027924
961,-10.39,15.71394558181129
962,-10.38,14.448188344988225
963,-10.37,15.531656818162205
964,-10.36,12.896443332034876
965,-10.35,13.756002534639318
966,-10.34,13.947041967277633
967,-10.33,17.078063729071808
968,-10.32,15.337370048766099
969,-10.31,15.566824716729343
970,-10.3,12.674597814926408
971,-10.29,15.945185777126104
972,-10.28,14.47555532713761
973,-10.27,16.819655131355855
974,-10.26,18.086458309836935
975,-10.25,13.461780947945991
976,-10.24,13.279681739109874
977,-10.23,12.381174517795259
978,-10.22,13.839082976567358
979,-10.21,13.379169602099228
980,-10.2,14.87920879914202
981,-10.19,13.888046866132528
982,-10.18,13.470963438436758
983,-10.17,16.340314772255702
984,-10.16,12.352367537697097
985,-10.15,15.111328406302688
986,-10.14,13.450214545623032
987,-10.13,15.727821509739927
988,-10.12,17.066595093444462
989,-10.11,13.706863993151853
990,-10.1,15.212115814546303
991,-10.09,14.70462623146636
992,-10.08,12.765187200913806
993,-10.07,14.862599519483876
994,-10.06,14.976259010557625
995,-10.05,15.240754140892346
996,-10.04,14.03521020635991
997,-10.03,14.637389100620293
998,-10.02,12.170780110313727
999,-10.01,13.766772349040286
1000,-10.0,15.611925359419596
1001,-9.99,16.30194827466306
1002,-9.98,13.689372351749457
1003,-9.97,14.760432558866567
1004,-9.96,15.024114650248134
1005,-9.95,14.987972393408866
1006,-9.94,15.683565170600781
1007,-9.93,10.982869239232862
1008,-9.92,14.537383859704853
1009,-9.91,15.13110770249353
1010,-9.9,12.66938930209259
1011,-9.89,18.035031914021417
1012,-9.88,15.027190534476334
1013,-9.87,17.847893990057862
1014,-9.86,13.157051956333845
1015,-9.85,12.940512256949345
1016,-9.84,15.220632441931365
1017,-9.83,11.431767774342688
1018,-9.82,15.236093181252185
1019,-9.81,15.017618964005836
1020,-9.8,16.871530563084203
1021,-9.79,16.259303182330193
1022,-9.78,14.039287300229933
1023,-9.77,12.696271190459512
1024,-9.76,18.33289844268659
1025,-9.75,13.341082458869698
1026,-9.74,12.851288885861068
1027,-9.73,12.789652381077108
1028,-9.72,17.211002631073328
1029,-9.71,13.955620091150294
1030,-9.7,13.503041067638797
1031,-9.69,15.302860151806694
1032,-9.68,14.630622578885419
1033,-9.67,13.705353578427507
1034,-9.66,16.586560933956957
1035,-9.65,17.22624348419599
1036,-9.64,17.083283017879733
1037,-9.63,16.663523839322394
1038,-9.62,15.951973062260072
1039,-9.61,11.611984500076344
1040,-9.6,18.519301612753935
1041,-9.59,15.801818920715105
1042,-9.58,16.431194855201284
1043,-9.57,17.461849145894803
1044,-9.56,18.11567300576398
1045,-9.55,16.102808522618382
1046,-9.54,16.154150318591306
1047,-9.53,14.10165594508056
1048,-9.52,15.383331502277521
1049,-9.51,13.625877978371292
1050,-9.5,13.91136893571621
1051,-9.49,13.581151695371618
1052,-9.48,15.073304218005424
1053,-9.47,17.500590875840018
1054,-9.46,21.761407546580358
1055,-9.45,15.81551177509583
1056,-9.44,12.756741824487758
1057,-9.43,18.000591159712513
1058,-9.42,14.886114247047948
1059,-9.41,14.183523312046013
1060,-9.4,15.941498955846109
1061,-9.39,13.057611300887544
1062,-9.38,16.000848328017213
1063,-9.37,15.39623345360169
1064,-9.36,15.786803813630952
1065,-9.35,16.369945008418345
1066,-9.34,15.759162514481613
1067,-9.33,15.673920668225785
1068,-9.32,16.22694103799589
1069,-9.31,16.50618175234225
1070,-9.3,13.629485079369482
1071,-9.29,12.849537982629105
1072,-9.28,15.603315895655571
1073,-9.27,12.878193520131784
1074,-9.26,15.935800941843342
1075,-9.25,17.655306251364618
1076,-9.24,17.00911134383209
1077,-9.23,13.715623686349051
1078,-9.22,14.108517096084961
1079,-9.21,16.50272309000151
1080,-9.2,15.060604389732982
1081,-9.19,15.246969909895787
1082,-9.18,17.091174962495906
1083,-9.17,13.939871113084696
1084,-9.16,15.129058580177634
1085,-9.15,14.348447547830794
1086,-9.14,13.879439003929287
1087,-9.13,14.26862812265767
1088,-9.12,17.35479633869282
1089,-9.11,16.12060127896484
1090,-9.1,14.27572874232985
1091,-9.09,15.588937284814007
1092,-9.08,12.790617385755642
1093,-9.07,14.618698884832668
1094,-9.06,20.401567069734575
1095,-9.05,15.939024800668498
1096,-9.04,17.59992585406079
1097,-9.03,16.022727749711038
1098,-9.02,16.867140470483616
1099,-9.01,17.514416679358348
1100,-9.0,13.99576680494706
1101,-8.99,16.160227985452078
1102,-8.98,19.396932388832976
1103,-8.97,14.665303399893418
1104,-8.96,15.140528292535558
1105,-8.95,15.675129945265999
1106,-8.94,16.845666146352496
1107,-8.93,17.374560227291763
1108,-8.92,18.876655309637314
1109,-8.91,17.357936966937316
1110,-8.9,16.25194374840333
1111,-8.89,18.911494759221625
1112,-8.88,17.818494044283163
1113,-8.87,13.436025467485965
1114,-8.86,21.497234480711995
1115,-8.85,20.001455276393468
1116,-8.84,16.14229955446585
1117,-8.83,17.25166470347695
1118,-8.82,19.161679499991678
1119,-8.81,16.185678914606235
1120,-8.8,18.007903580754036
1121,-8.79,18.773477447142955
1122,-8.78,14.551790184531121
1123,-8.77,15.393900792834273
1124,-8.76,18.45850479562116
1125,-8.75,17.55444145429766
1126,-8.74,18.497531120627897
1127,-8.73,16.401928470692567
1128,-8.72,16.106181578091533
1129,-8.71,12.70404154883325
1130,-8.7,14.426449146985117
1131,-8.69,16.829712689316988
1132,-8.68,18.40182643912847
1133,-8.67,17.832201233071387
1134,-8.66,16.530494051944594
1135,-8.65,16.260569367018604
1136,-8.64,17.25560726527656
1137,-8.63,16.9948068621843
1138,-8.62,19.664613029879426
1139,-8.61,17.165542040956502
1140,-8.6,13.927308075605405
1141,-8.59,14.361824229935367
1142,-8.58,19.96160067392716
1143,-8.57,14.598903577099836
1144,-8.56,18.487362906067066
1145,-8.55,16.43876702958124
1146,-8.54,16.653141412195026
1147,-8.53,16.74153893446316
1148,-8.52,19.4697219189184
1149,-8.51,16.65841684291207
1150,-8.5,16.994611434309693
1151,-8.49,14.016793505201015
1152,-8.48,17.508933023416006
1153,-8.47,18.174789513956117
1154,-8.46,17.608149161307573
1155,-8.45,19.94280502217347
1156,-8.44,17.274510709560463
1157,-8.43,17.779279412238033
1158,-8.42,20.49549002053636
1159,-8.41,14.115612121283707
1160,-8.4,16.32114930440126
1161,-8.39,20.102278004038528
1162,-8.38,19.13938029662216
1163,-8.37,18.641044697680943
1164,-8.36,18.966749478928953
1165,-8.35,17.972744918242043
1166,-8.34,20.598972855064545
1167,-8.33,18.108462839461435
1168,-8.32,17.84984621179056
1169,-8.31,17.705197848251284
1170,-8.3,17.79017791110077
1171,-8.29,15.107585938368267
1172,-8.28,18.980138108926685
1173,-8.27,17.195085032433347
1174,-8.26,21.116968195720812
1175,-8.25,17.339011558823152
1176,-8.24,18.34932456835131
1177,-8.23,18.01786887252267
1178,-8.22,16.290727929781493
1179,-8.21,19.54329415703701
1180,-8.2,21.38632728112004
1181,-8.19,-150.0
1182,-8.18,17.009604428829153
1183,-8.17,16.917687037889255
1184,-8.16,13.860204213365314
1185,-8.15,17.306486212593974
1186,-8.14,18.181294232016647
1187,-8.13,19.806000350360566
1188,-8.12,19.633767482299856
1189,-8.11,16.897862335126618
1190,-8.1,17.194404010452224
1191,-8.09,20.01305111122888
1192,-8.08,17.43550420585424
1193,-8.07,16.779565420488762
1194,-8.06,20.60185489886854
1195,-8.05,19.909183834101263
1196,-8.04,17.888791583548514
1197,-8.03,16.680849604442667
1198,-8.02,13.861841361510582
1199,-8.01,19.08220771114945
1200,-8.0,16.127260554895642
1201,-7.99,14.011736481718495
1202,-7.98,21.124043054698035
1203,-7.97,19.267540082019778
1204,-7.96,15.710791613766071
1205,-7.95,15.577209734081478
1206,-7.94,19.76514156434324
1207,-7.93,16.28448326692826
1208,-7.92,20.649931735055766
1209,-7.91,19.30775912525231
1210,-7.9,19.165243041133646
1211,-7.89,18.918651411228602
1212,-7.88,18.509373744047828
1213,-7.87,19.90470689835422
1214,-7.86,17.252737274968787
1215,-7.85,18.35001644686877
1216,-7.84,19.69922117535439
1217,-7.83,19.338523937172255
1218,-7.82,15.83978838946268
1219,-7.81,17.24616116539147
1220,-7.8,18.76980701083831
1221,-7.79,17.46539108192021
1222,-7.78,21.847959121946666
1223,-7.77,17.529558110491777
1224,-7.76,18.008651104846617
1225,-7.75,19.889172856354605
1226,-7.74,19.028603486469827
1227,-7.73,18.09421558559046
1228,-7.72,16.889004942238504
1229,-7.71,19.022248614793533
1230,-7.7,20.514642880756785
1231,-7.69,19.41187094819646
1232,-7.68,16.914544957087756
1233,-7.67,21.961694413953424
1234,-7.66,15.612222219928212
1235,-7.65,15.357241216394419
1236,-7.64,20.460962448914458
1237,-7.63,19.008765457205378
1238,-7.62,17.47532490739192
1239,-7.61,16.39441904488934
1240,-7.6,23.250399678560594
1241,-7.59,18.860222244310886
1242,-7.58,19.711684341691544
1243,-7.57,19.296294694476362
1244,-7.56,19.54738391546232
1245,-7.55,19.775201421049612
1246,-7.54,20.17710601950975
1247,-7.53,17.97905969847865
1248,-7.52,18.163468027296307
1249,-7.51,15.281954883282195
1250,-7.5,17.22064118699692
1251,-7.49,19.34072609289343
1252,-7.48,20.90579875100538
1253,-7.47,20.03108355275237
1254,-7.46,18.168873312244138
1255,-7.45,16.34116667582969
1256,-7.44,13.33004970914513
1257,-7.43,21.205492449561593
1258,-7.42,17.7408240269797
1259,-7.41,18.03961048759188
1260,-7.4,19.216947935816137
1261,-7.39,16.15994040521622
1262,-7.38,18.288757639776925
1263,-7.37,23.05252839953995
1264,-7.36,20.033621877154687
1265,-7.35,19.758610813026912
1266,-7.34,15.892389044036483
1267,-7.33,23.56184828916528
1268,-7.32,16.246322182747313
1269,-7.31,22.953830010888794
1270,-7.3,14.896337969624383
1271,-7.29,21.95445137744884
1272,-7.28,22.39710053800045
1273,-7.27,17.529446257344333
1274,-7.26,20.040698744545768
1275,-7.25,20.307773644209327
1276,-7.24,17.602499033537388
1277,-7.23,16.349129278526135
1278,-7.22,16.629207313718467
1279,-7.21,20.363936939919615
1280,-7.2,19.12896879496119
1281,-7.19,18.18787843339568
1282,-7.18,21.26729802233292
1283,-7.17,20.367180318782957
1284,-7.16,17.857402547268734
1285,-7.15,16.983209461965224
1286,-7.14,20.449421477376156
1287,-7.13,18.345017762883877
1288,-7.12,19.635881725063
1289,-7.11,22.607358445255436
1290,-7.1,20.47670648014956
1291,-7.09,17.764806500493528
1292,-7.08,19.827954379639547
1293,-7.07,17.618634594369226
1294,-7.06,22.758262311897447
1295,-7.05,18.43535500079356
1296,-7.04,19.990349493947235
1297,-7.03,20.208569649358864
1298,-7.02,19.928902936747406
1299,-7.01,15.710602589726921
1300,-7.0,16.752157872033344
1301,-6.99,18.757599948861817
1302,-6.98,20.31846566666306
1303,-6.97,19.42134607142846
1304,-6.96,17.79991305369797
1305,-6.95,17.0346638617566
1306,-6.94,18.945702911001312
1307,-6.93,18.829172410640552
1308,-6.92,20.809104915185515
1309,-6.91,19.14810357568336
1310,-6.9,21.023465312858658
1311,-6.89,18.64606096055919
1312,-6.88,19.34075666157146
1313,-6.87,19.17389174071476
1314,-6.86,18.32256406619582
1315,-6.85,21.154849812867464
1316,-6.84,18.294736005810986
1317,-6.83,18.895961480058762
1318,-6.82,19.810322708103605
1319,-6.81,17.379121188086522
1320,-6.8,19.341330083359
1321,-6.79,18.58590778051442
1322,-6.78,19.249533615035503
1323,-6.77,19.923308494657817
1324,-6.76,18.46066075371867
1325,-6.75,19.63766094035929
1326,-6.74,22.712475504704358
1327,-6.73,20.060867383491022
1328,-6.72,22.420316346038447
1329,-6.71,20.84010938401352
1330,-6.7,21.71277121963763
1331,-6.69,18.632862562458346
1332,-6.68,20.408926330171024
1333,-6.67,20.484270345230954
1334,-6.66,19.00852652225013
1335,-6.65,18.60545585141144
1336,-6.64,17.287917224185406
1337,-6.63,23.278063773903266
1338,-6.62,18.358316221295002
1339,-6.61,23.012902646444594
1340,-6.6,19.402813652684294
1341,-6.59,18.63015390055053
1342,-6.58,21.617520280609995
1343,-6.57,19.127440616506284
1344,-6.56,21.544085837848552
1345,-6.55,19.758888970295583
1346,-6.54,21.402706992235572
1347,-6.53,18.52283237218579
1348,-6.52,22.13925411596954
1349,-6.51,21.469845865326008
1350,-6.5,18.671948619874673
1351,-6.49,25.814471942029485
1352,-6.48,21.626198052800987
1353,-6.47,25.144238641061076
1354,-6.46,23.781193637497516
1355,-6.45,20.220342939564432
1356,-6.44,19.790824490790914
1357,-6.43,19.825806133158398
1358,-6.42,16.990024899144377
1359,-6.41,19.275770261300906
1360,-6.4,21.178332047959938
1361,-6.39,23.75407562176962
1362,-6.38,19.173978234043595
1363,-6.37,22.50099769872602
1364,-6.36,18.249061316993362
1365,-6.35,19.598972449577737
1366,-6.34,19.87369681142095
1367,-6.33,21.54996666299499
1368,-6.32,21.73833129344162
1369,-6.31,22.765763989628695
1370,-6.3,22.400123920809875
1371,-6.29,21.36215693080498
1372,-6.28,21.673921887017244
1373,-6.27,24.087625882195063
1374,-6.26,19.906085637535476
1375,-6.25,22.494769138134323
1376,-6.24,17.346400147003497
1377,-6.23,21.802732985795217
1378,-6.22,20.030942915041788
1379,-6.21,21.019962864863018
1380,-6.2,23.112372490107404
1381,-6.19,21.378868119052793
1382,-6.18,22.83733708241785
1383,-6.17,24.031874130276805
1384,-6.16,21.87991593773144
1385,-6.15,23.46119462924098
1386,-6.14,20.483376044641584
1387,-6.13,21.13746473546077
1388,-6.12,20.126033167203047
1389,-6.11,23.274615689292748
1390,-6.1,22.03423270758719
1391,-6.09,20.208971576210153
1392,-6.08,21.55016966729266
1393,-6.07,23.341361277637162
1394,-6.06,21.197082017924092
1395,-6.05,19.395146878300473
1396,-6.04,21.574231511574823
1397,-6.03,17.36667331786212
1398,-6.02,22.88274328879895
1399,-6.01,20.51994532535064
1400,-6.0,20.441378527441785
1401,-5.99,23.14879185755901
1402,-5.98,18.68447624554966
1403,-5.97,25.326401785640712
1404,-5.96,20.48912391652355
1405,-5.95,20.42051061323021
1406,-5.94,23.52686748633433
1407,-5.93,22.919215046220856
1408,-5.92,26.421691438150155
1409,-5.91,21.11422853273696
1410,-5.9,21.31323672267118
1411,-5.89,18.612828540073494
1412,-5.88,20.92466744530235
1413,-5.87,20.163421908856485
1414,-5.86,20.726163973789
1415,-5.85,18.152736986892087
1416,-5.84,24.979743119789028
1417,-5.83,18.842737535148718
1418,-5.82,16.088956403216574
1419,-5.81,19.333931656833965
1420,-5.8,20.5205208944077
1421,-5.79,19.446512373485763
1422,-5.78,23.959649081465024
1423,-5.77,21.504786142807813
1424,-5.76,21.848659208812915
1425,-5.75,23.036096028610825
1426,-5.74,22.404763053956234
1427,-5.73,23.807299094892084
1428,-5.72,19.648636892727712
1429,-5.71,20.78998429864114
1430,-5.7,23.234384292139076
1431,-5.69,16.850771575831537
1432,-5.68,19.186943041365517
1433,-5.67,22.956728964359893
1434,-5.66,21.011679930010146
1435,-5.65,23.861827600219396
1436,-5.64,23.62540859370632
1437,-5.63,19.628298739617925
1438,-5.62,22.85523617493376
1439,-5.61,24.462756211335012
1440,-5.6,22.371668803301947
1441,-5.59,20.13931074550826
1442,-5.58,23.87046188382674
1443,-5.57,23.399973553107987
1444,-5.56,23.231789566997595
1445,-5.55,23.59589028687398
1446,-5.54,16.19223227954476
1447,-5.53,23.960779622161944
1448,-5.52,25.832615621157952
1449,-5.51,23.107077449258586
1450,-5.5,22.636707992999455
1451,-5.49,23.661577846782876
1452,-5.48,22.96260294737023
1453,-5.47,23.60716702340123
1454,-5.46,22.324000000490823
1455,-5.45,20.805102790926195
1456,-5.44,20.34732257557077
1457,-5.43,20.37704104353627
1458,-5.42,19.64479689809821
1459,-5.41,20.27285647796179
1460,-5.4,25.948332254839727
1461,-5.39,23.951451827312486
1462,-5.38,21.21066721863066
1463,-5.37,21.697399112028986
1464,-5.36,22.720763061812903
1465,-5.35,21.202022441031286
1466,-5.34,22.66561171434865
1467,-5.33,24.103252775805824
1468,-5.32,22.49402653290365
1469,-5.31,23.255011985323986
1470,-5.3,24.373433078719234
1471,-5.29,22.073656987963584
1472,-5.28,23.204973198268725
1473,-5.27,22.03410931423328
1474,-5.26,22.61328026033117
1475,-5.25,22.038351969834075
1476,-5.24,21.64754829288777
1477,-5.23,23.07018820597405
1478,-5.22,23.873332631636423
1479,-5.21,23.05032939200209
1480,-5.2,23.772653916623867
1481,-5.19,21.316816939517544
1482,-5.18,20.402691615600443
1483,-5.17,23.661731505935204
1484,-5.16,24.220890782349507
1485,-5.15,22.962327033199642
1486,-5.14,25.576169560849436
1487,-5.13,24.712982095975793
1488,-5.12,28.276213681538
1489,-5.11,22.53094347200867
1490,-5.1,20.952352407809265
1491,-5.09,21.487266918520973
1492,-5.08,21.854036387250687
1493,-5.07,23.954587266876228
1494,-5.06,18.70388087207749
1495,-5.05,25.674614536181675
1496,-5.04,22.57641481771531
1497,-5.03,22.578917384422493
1498,-5.02,20.93131566795001
1499,-5.01,22.87904939709964
1500,-5.0,23.151479535335067
1501,-4.99,22.898610644799447
1502,-4.98,23.838120511884863
1503,-4.97,21.998240416097943
1504,-4.96,21.403376479178345
1505,-4.95,24.30916876099596
1506,-4.94,23.42735290763159
1507,-4.93,23.64188661039473
1508,-4.92,25.38308650888393
1509,-4.91,21.23741171747863
1510,-4.9,21.58956908549827
1511,-4.89,25.831999801657986
1512,-4.88,20.369305284851915
1513,-4.87,20.733760207337973
1514,-4.86,25.00582166236999
1515,-4.85,23.864012884044076
1516,-4.84,23.61559227411855
1517,-4.83,23.23932568379923
1518,-4.82,23.502697094055137
1519,-4.81,23.273456270616087
1520,-4.8,26.186085405188837
1521,-4.79,22.69642424249985
1522,-4.78,23.187494927444444
1523,-4.77,27.116662110450147
1524,-4.76,23.600307404059674
1525,-4.75,28.026845279050356
1526,-4.74,23.370378597962095
1527,-4.73,26.332694464920312
1528,-4.72,20.30470392338064
1529,-4.71,23.94020942163133
1530,-4.7,20.48150287369813
1531,-4.69,25.35688911320917
1532,-4.68,21.25977636758195
1533,-4.67,24.270583608766692
1534,-4.66,23.156186246619132
1535,-4.65,21.421706129631943
1536,-4.64,20.516928034204916
1537,-4.63,22.75110357283978
1538,-4.62,27.271980891790662
1539,-4.61,23.221290390221245
1540,-4.6,25.66024308423171
1541,-4.59,23.729254764675623
1542,-4.58,25.614335547380904
1543,-4.57,20.224601743390966
1544,-4.56,23.089591386300935
1545,-4.55,25.81232354758644
1546,-4.54,23.60454810233364
1547,-4.53,23.77569393457791
1548,-4.52,23.105228176228415
1549,-4.51,26.282459266734246
1550,-4.5,24.596278707909892
1551,-4.49,24.106845052350693
1552,-4.48,25.322461090678587
1553,-4.47,25.230354358235875
1554,-4.46,24.496632092875075
1555,-4.45,27.18307549398169
1556,-4.44,23.98599293272176
1557,-4.43,24.68028659593589
1558,-4.42,22.85577689329422
1559,-4.41,24.459470954012257
1560,-4.4,27.352323047490735
1561,-4.39,22.907845296422522
1562,-4.38,21.944736348723083
1563,-4.37,26.223003785639634
1564,-4.36,23.94951569553264
1565,-4.35,24.45662090993954
1566,-4.34,24.19195139261333
1567,-4.33,24.45798794785907
1568,-4.32,26.018373367046877
1569,-4.31,22.656632118801454
1570,-4.3,22.32890183178902
1571,-4.29,24.539956774075414
1572,-4.28,21.174712621100333
1573,-4.27,21.659057427916146
1574,-4.26,28.15610429666326
1575,-4.25,25.955249160122808
1576,-4.24,24.43777505626197
1577,-4.23,26.951478371916878
1578,-4.22,22.41184353982971
1579,-4.21,23.879414253228287
1580,-4.2,25.775107218848763
1581,-4.19,26.327123862862788
1582,-4.18,25.58919569365555
1583,-4.17,19.498466884623554
1584,-4.16,22.662363764670847
1585,-4.15,25.57024868471373
1586,-4.14,23.92179501390639
1587,-4.13,29.73174774151834
1588,-4.12,26.521988601934193
1589,-4.11,25.80262426123733
1590,-4.1,22.470150892506556
1591,-4.09,24.65104702079417
1592,-4.08,25.221639928437902
1593,-4.07,27.012391760255603
1594,-4.06,26.536680194199267
1595,-4.05,26.857990889039893
1596,-4.04,22.961783968379997
1597,-4.03,27.65150789659726
1598,-4.02,22.08394049538546
1599,-4.01,23.790571376667675
1600,-4.0,25.741542269891283
1601,-3.99,24.59781731653372
1602,-3.98,22.903128284159216
1603,-3.97,23.289704848793733
1604,-3.96,21.853899354301916
1605,-3.95,26.031961778014384
1606,-3.94,27.5067556900843
1607,-3.93,24.802437493197267
1608,-3.92,24.220134369973152
1609,-3.91,22.09379464306702
1610,-3.9,26.882453848504355
1611,-3.89,29.496269166478985
1612,-3.88,21.4963603912662
1613,-3.87,22.982018623690784
1614,-3.86,23.76731191491171
1615,-3.85,24.01547668063502
1616,-3.84,25.616419900286964
1617,-3.83,28.407843594560457
1618,-3.82,27.21415657372021
1619,-3.81,26.26977526554863
1620,-3.8,23.784342591882794
1621,-3.79,23.010564032639092
1622,-3.78,23.6738913873874
1623,-3.77,28.381198102757473
1624,-3.76,25.1792013970842
1625,-3.75,24.426639992674758
1626,-3.74,24.970426539500018
1627,-3.73,27.004800939276937
1628,-3.72,22.747492650900416
1629,-3.71,28.220568771844846
1630,-3.7,25.721402513892595
1631,-3.69,24.99339254340855
1632,-3.68,26.329404227493477
1633,-3.67,25.898138646259873
1634,-3.66,24.790585087065235
1635,-3.65,24.991191155916788
1636,-3.64,23.7765229062681
1637,-3.63,26.844666001718604
1638,-3.62,24.48553438117768
1639,-3.61,23.654643655135434
1640,-3.6,25.916527045307078
1641,-3.59,28.260723065491106
1642,-3.58,25.523392752440362
1643,-3.57,24.421521986096618
1644,-3.56,26.463160041671948
1645,-3.55,29.546437424805102
1646,-3.54,22.786846941136503
1647,-3.53,26.47271007557059
1648,-3.52,26.13612525046371
1649,-3.51,28.066668107118236
1650,-3.5,27.74306834736969
1651,-3.49,25.40548227638044
1652,-3.48,22.427517489150237
1653,-3.47,27.427332035792517
1654,-3.46,24.16147261961703
1655,-3.45,23.95603167808562
1656,-3.44,28.16386916138225
1657,-3.43,24.063123744722695
1658,-3.42,28.70817148020049
1659,-3.41,26.591829942810623
1660,-3.4,26.576036800172563
1661,-3.39,26.569990061011183
1662,-3.38,22.696274748516416
1663,-3.37,22.438007267306844
1664,-3.36,26.43955410757737
1665,-3.35,27.16212721845284
1666,-3.34,26.209000064312402
1667,-3.33,24.418375465960946
1668,-3.32,26.116956207764392
1669,-3.31,25.932712193709033
1670,-3.3,24.20013380344918
1671,-3.29,28.160064808224323
1672,-3.28,22.68923987689983
1673,-3.27,27.344949313615015
1674,-3.26,26.953784810422494
1675,-3.25,28.22223620962343
1676,-3.24,24.209864255302282
1677,-3.23,26.440978793336424
1678,-3.22,30.598171898636334
1679,-3.21,27.597669077999413
1680,-3.2,26.492362417457926
1681,-3.19,27.387203048228393
1682,-3.18,26.498915684760238
1683,-3.17,30.726040526479682
1684,-3.16,28.329200391578357
1685,-3.15,26.208382591539003
1686,-3.14,26.90196086276904
1687,-3.13,25.63338850783797
1688,-3.12,28.85237225282061
1689,-3.11,23.63815095721798
1690,-3.1,23.25857294027803
1691,-3.09,29.403169999351984
1692,-3.08,30.809671585141167
1693,-3.07,27.45773431537918
1694,-3.06,26.764293882471474
1695,-3.05,27.871047880609552
1696,-3.04,25.28010094723448
1697,-3.03,26.934391590304422
1698,-3.02,26.68741941171243
1699,-3.01,27.88042900149072
1700,-3.0,23.52900294363321
1701,-2.99,25.648630960469326
1702,-2.98,28.370393206001676
1703,-2.97,25.346916844739873
1704,-2.96,24.729085249153727
1705,-2.95,30.817656799653903
1706,-2.94,26.8274540003588
1707,-2.93,25.611088220113587
1708,-2.92,23.401891125051783
1709,-2.91,28.263033192560854
1710,-2.9,28.22032230743739
1711,-2.89,26.24224129886013
1712,-2.88,24.653011618185815
1713,-2.87,26.826085652715243
1714,-2.86,25.221185865036755
1715,-2.85,25.026425322253772
1716,-2.84,26.72190249707658
1717,-2.83,24.84326370267987
1718,-2.82,27.457059910504892
1719,-2.81,28.197465518812795
1720,-2.8,25.31993510565362
1721,-2.79,24.28043030932322
1722,-2.78,30.157201197911615
1723,-2.77,25.171824028085588
1724,-2.76,25.75020258979532
1725,-2.75,27.513846834859777
1726,-2.74,28.304276745044593
1727,-2.73,26.61063071262071
1728,-2.72,28.062580655402513
1729,-2.71,26.3567481842072
1730,-2.7,25.23410867035122
1731,-2.69,30.046814221574056
1732,-2.68,32.18879522866226
1733,-2.67,30.621583566028338
1734,-2.66,27.53099127830691
1735,-2.65,30.931983223631356
1736,-2.64,27.994255031447967
1737,-2.63,26.34601195919354
1738,-2.62,28.251081148763955
1739,-2.61,27.14727548717763
1740,-2.6,25.387563632508584
1741,-2.59,25.57489655713597
1742,-2.58,28.993385477481034
1743,-2.57,23.713960536670655
1744,-2.56,28.633041480885367
1745,-2.55,24.183345294503123
1746,-2.54,23.217905110195126
1747,-2.53,23.800311292483002
1748,-2.52,31.429279943869478
1749,-2.51,27.121032570112916
1750,-2.5,27.70441636033084
1751,-2.49,30.387510591821904
1752,-2.48,29.43511149699945
1753,-2.47,24.801493961191557
1754,-2.46,29.34027068563752
1755,-2.45,27.988375029407095
1756,-2.44,26.95441180480824
1757,-2.43,27.70410632827556
1758,-2.42,30.23290604125604
1759,-2.41,25.919107535918094
1760,-2.4,28.510571358208242
1761,-2.39,27.707246026934186
1762,-2.38,24.149992769208765
1763,-2.37,26.157578156538378
1764,-2.36,28.166275106467392
1765,-2.35,30.39229667818578
1766,-2.34,29.818040034693457
1767,-2.33,29.02756950880685
1768,-2.32,26.22036067772708
1769,-2.31,31.47110848161707
1770,-2.3,28.316930935279224
1771,-2.29,25.8914894566429
1772,-2.28,27.556182038286096
1773,-2.27,29.73226135071232
1774,-2.26,27.97277299663632
1775,-2.25,29.74904187316552
1776,-2.24,30.2004759149243
1777,-2.23,28.811925869197413
1778,-2.22,26.31323675390621
1779,-2.21,28.31732982637996
1780,-2.2,28.154531711877663
1781,-2.19,31.800673167703255
1782,-2.18,24.84711812434634
1783,-2.17,27.847899597811292
1784,-2.16,26.967140906410158
