id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
5451200520,2014-06-12T00:00:00Z,85e4,4,2.25,2130,11843,2,0,0,4,9,2130,0,1972,0,98040,47.5358,-122.225,2380,11643
8945100320,2014-05-06T00:00:00Z,136500,3,1.5,1420,8580,1,0,0,3,6,1420,0,1962,0,98023,47.3076,-122.362,1200,8580
5095400630,2014-12-05T00:00:00Z,36e4,4,1.75,1750,18810,1,0,0,3,7,1220,530,1977,0,98059,47.4719,-122.074,1840,17424
3826500290,2015-04-24T00:00:00Z,339e3,3,2.25,1970,7210,1,0,0,4,8,1380,590,1978,0,98030,47.3821,-122.171,1970,7350
422049203,2014-10-24T00:00:00Z,239e3,3,1.5,1330,6540,1,0,0,3,7,900,430,1971,0,98188,47.4239,-122.292,1400,11500
2724049076,2014-08-22T00:00:00Z,47e4,4,1,2590,18224,1.5,0,0,4,7,2000,590,1911,0,98118,47.5318,-122.286,1800,7080
8700120520,2015-01-27T00:00:00Z,28e4,3,2.5,1650,6000,2,0,0,3,7,1650,0,1990,0,98030,47.36,-122.194,1750,6000
2525000760,2014-11-05T00:00:00Z,435e3,3,2,2360,12744,2,0,0,5,7,2360,0,1964,0,98059,47.483,-122.164,1650,8625
3812400070,2015-05-06T00:00:00Z,435e3,5,1,1410,6750,1.5,0,0,3,6,1410,0,1929,0,98118,47.5453,-122.278,1360,6750
1342300265,2014-10-01T00:00:00Z,1325e3,4,3.25,2470,4760,1.5,0,0,5,9,1890,580,1906,0,98112,47.6331,-122.31,2470,4760
117000001,2014-05-27T00:00:00Z,54e4,4,4.25,1960,3565,2,0,0,3,7,1960,0,1940,2003,98116,47.5849,-122.384,1920,5750
2726049071,2014-12-11T00:00:00Z,51e4,2,1,820,4206,1,0,0,3,5,820,0,1949,0,98125,47.7076,-122.284,1810,7200
825059271,2014-09-10T00:00:00Z,9e5,3,2.75,2980,12600,1.5,0,0,3,8,1590,1390,1941,2012,98033,47.674,-122.196,1520,9660
9432750190,2014-11-12T00:00:00Z,46e4,4,2.5,2080,17532,2,0,0,3,9,2080,0,1996,0,98059,47.4835,-122.136,2550,12560
4320200020,2014-09-22T00:00:00Z,715e3,4,3,1986,6000,2,0,2,4,8,1746,240,1922,0,98136,47.5374,-122.39,1930,6200
2767603026,2015-04-15T00:00:00Z,425e3,2,1,540,2500,1,0,0,3,5,540,0,1905,0,98107,47.6729,-122.383,1290,5000
7460000015,2014-06-20T00:00:00Z,203e3,3,1,1150,7156,1,0,0,4,6,1150,0,1953,0,98168,47.4864,-122.317,1210,7156
91000135,2015-05-07T00:00:00Z,75e4,4,1.5,2060,4000,1.5,0,2,3,7,1580,480,1920,1990,98103,47.6857,-122.353,1160,4000
5014000100,2014-09-24T00:00:00Z,537e3,4,2,1720,6413,1,0,0,4,7,860,860,1950,0,98116,47.5734,-122.395,1280,6413
7569450480,2015-03-17T00:00:00Z,286e3,3,2.5,1680,4226,2,0,0,3,8,1680,0,2003,0,98042,47.3684,-122.123,1800,5559
3999200780,2014-11-21T00:00:00Z,628e3,5,2.75,2830,11795,1,0,0,4,7,1710,1120,1960,0,98008,47.5828,-122.118,2460,10880
8651500710,2014-11-06T00:00:00Z,608700,4,2.5,2260,9696,1,0,0,3,9,2260,0,1983,0,98074,47.643,-122.066,2400,12111
3123049131,2014-12-18T00:00:00Z,244e3,2,1,1180,10200,1,0,0,4,7,1180,0,1955,0,98148,47.4358,-122.336,1330,10200
8161600135,2014-05-27T00:00:00Z,688e3,4,3,3000,4000,1.5,0,3,3,8,1970,1030,1913,2014,98144,47.5744,-122.307,1900,4000
6453900040,2014-07-14T00:00:00Z,575e3,5,2.5,2990,7500,1,0,2,3,9,1800,1190,1972,0,98177,47.7707,-122.369,2800,9860
7574910860,2014-08-11T00:00:00Z,8e5,4,2.5,2570,50308,1.5,0,0,3,10,2570,0,1993,0,98077,47.7418,-122.039,3420,37891
2771101963,2014-06-11T00:00:00Z,386e3,3,1.5,1270,1318,2,0,0,3,7,1080,190,2004,0,98199,47.6526,-122.384,1360,1488
1346300150,2014-10-20T00:00:00Z,33e5,8,4,7710,11750,3.5,0,0,5,12,6090,1620,1904,0,98112,47.6263,-122.314,4210,8325
3278602170,2014-12-15T00:00:00Z,347e3,2,2.25,1560,1705,2,0,0,3,8,1270,290,2006,0,98126,47.5482,-122.374,1560,1758
8146100270,2015-03-24T00:00:00Z,824e3,4,2.25,2490,9864,1,0,0,4,8,1290,1200,1961,0,98004,47.6051,-122.195,2360,9864
8125200483,2014-06-09T00:00:00Z,288350,3,1.5,1860,7963,1,0,0,3,7,1200,660,1963,0,98188,47.4513,-122.268,1800,10400
6683000295,2014-05-13T00:00:00Z,35e4,3,2.5,2010,14298,2,0,0,3,7,2010,0,1977,0,98070,47.5069,-122.472,2010,14298
1612500090,2015-03-31T00:00:00Z,225800,4,1,1100,7110,1,0,0,4,7,880,220,1907,0,98030,47.3858,-122.227,1150,7110
2734100065,2014-06-12T00:00:00Z,445e3,5,1.75,2460,6846,1.5,0,0,5,7,1340,1120,1911,0,98108,47.5445,-122.321,1410,4800
7349660050,2014-11-18T00:00:00Z,268e3,3,1.75,1600,7711,1,0,0,3,7,1600,0,1999,0,98002,47.284,-122.202,2100,7711
3791410210,2014-11-17T00:00:00Z,473e3,5,3.5,3430,6872,2,0,0,3,10,2830,600,2002,0,98031,47.4065,-122.207,3650,6600
2525300200,2014-05-15T00:00:00Z,215e3,3,1,1160,10384,1,0,0,4,6,1160,0,1969,0,98038,47.3634,-122.027,1200,9880
952007055,2014-10-21T00:00:00Z,5e5,3,1,1070,4600,1,0,0,3,7,950,120,1930,0,98116,47.5627,-122.383,1090,4600
7857001225,2015-04-03T00:00:00Z,32e4,3,1,1630,5000,1,0,0,3,7,930,700,1954,0,98108,47.5497,-122.295,1630,5480
7129303045,2015-04-17T00:00:00Z,949950,5,2.5,2340,1989,2,1,4,3,8,2340,0,1959,0,98118,47.5193,-122.257,2200,3230
3213200215,2015-01-05T00:00:00Z,6e5,2,1,920,5029,1,0,0,4,7,920,0,1938,0,98115,47.6726,-122.265,1230,5029
4223000280,2014-10-29T00:00:00Z,221e3,4,1.75,1540,7200,1,0,0,3,7,1260,280,1966,0,98003,47.3424,-122.308,1540,8416
3179102305,2014-07-17T00:00:00Z,58e4,3,1.75,2100,6874,1,0,0,3,7,1300,800,1943,0,98115,47.6724,-122.279,2220,5912
2787700630,2015-03-18T00:00:00Z,399e3,4,2.5,2100,7355,1,0,0,5,7,2100,0,1969,0,98059,47.5078,-122.161,1750,7200
236500050,2014-07-28T00:00:00Z,298500,3,2,2420,8800,1,0,0,4,7,1420,1000,1959,0,98188,47.4322,-122.291,1546,8666
7788000100,2015-02-06T00:00:00Z,393e3,4,1.75,1790,11801,1,0,0,4,8,1790,0,1974,0,98056,47.5172,-122.17,2000,12988
2473100790,2014-07-18T00:00:00Z,255e3,3,1.5,1240,8528,1,0,0,4,7,1240,0,1967,0,98058,47.4478,-122.157,1570,8064
6649300190,2014-09-03T00:00:00Z,407500,5,2,2740,8230,1.5,0,0,3,7,2210,530,1962,0,98155,47.7352,-122.297,2130,8232
952005525,2014-06-27T00:00:00Z,589500,3,3.25,2310,3075,2,0,0,3,8,1730,580,2005,0,98116,47.5644,-122.383,2310,3075
4338800170,2014-05-07T00:00:00Z,246e3,3,1,1400,7410,1,0,0,3,6,1400,0,1944,0,98166,47.4798,-122.343,1070,7410
7334600730,2014-12-11T00:00:00Z,259e3,4,1.75,1580,8856,2,0,0,3,7,1580,0,1979,0,98045,47.4694,-121.745,1390,9490
7812801925,2014-06-24T00:00:00Z,23e4,4,1.75,1850,6000,1,0,0,4,6,1270,580,1944,0,98178,47.4923,-122.247,1270,6600
8731960540,2014-12-15T00:00:00Z,242e3,4,2.5,1750,11400,2,0,0,4,7,1750,0,1975,0,98023,47.3149,-122.386,1890,9024
6179900090,2015-05-07T00:00:00Z,415e3,3,1.75,1770,10513,1,0,0,4,7,1400,370,1982,0,98028,47.7726,-122.266,2070,9968
4443801495,2014-09-17T00:00:00Z,47e4,5,1.5,2180,4268,1.5,0,0,4,7,1340,840,1924,0,98117,47.6848,-122.389,1530,3880
7853302180,2015-04-09T00:00:00Z,451e3,4,2.5,2320,5375,2,0,0,3,7,2320,0,2006,0,98065,47.5415,-121.883,2060,5395
3336000230,2015-03-23T00:00:00Z,230005,2,1,1030,6000,1,0,0,2,7,830,200,1951,0,98118,47.5291,-122.268,1770,5000
5379803386,2014-08-01T00:00:00Z,289950,4,1.75,1500,8400,1,0,0,3,7,1200,300,1956,0,98188,47.4531,-122.273,1780,9913
7287100177,2015-02-25T00:00:00Z,525e3,4,2.5,2740,12106,1,0,0,3,8,1980,760,1992,0,98133,47.7648,-122.355,2170,11156
4045500130,2014-09-09T00:00:00Z,154e3,2,1,1040,20524,1,0,3,3,6,1040,0,1949,1989,98014,47.6981,-121.875,1880,38996
2310050110,2014-12-15T00:00:00Z,364950,3,2.25,2520,6170,2,0,0,3,7,1850,670,2003,0,98038,47.3522,-122.042,2260,6967
2128000050,2014-08-15T00:00:00Z,625e3,4,2.25,2070,7200,1,0,0,5,8,1390,680,1977,0,98033,47.697,-122.169,2110,8400
6140100028,2015-05-01T00:00:00Z,37e4,3,1.75,1496,1423,2,0,0,3,8,1248,248,2006,0,98133,47.715,-122.355,1460,1423
7335400500,2014-07-11T00:00:00Z,194900,2,1,810,6697,1,0,0,4,6,810,0,1923,0,98002,47.3057,-122.216,1140,6695
2769602840,2014-10-16T00:00:00Z,45e4,3,1,1360,3737,1.5,0,0,4,6,1360,0,1910,0,98107,47.6751,-122.362,1820,4500
8946400210,2014-06-03T00:00:00Z,548e3,3,2.5,2110,4099,2,0,0,3,8,2110,0,2001,0,98072,47.7508,-122.17,2110,4871
7237550100,2014-08-25T00:00:00Z,1408760,4,4,4920,50621,2,0,0,3,10,4280,640,2012,0,98053,47.6575,-122.006,4920,74052
6056100380,2014-05-20T00:00:00Z,415e3,3,2.25,1970,2377,2,0,0,3,8,1680,290,2008,0,98108,47.5631,-122.297,1690,1936
2309000060,2014-08-18T00:00:00Z,641e3,4,3.25,2760,4104,2,0,0,3,8,1900,860,2014,0,98056,47.5286,-122.187,2760,5186
6413600192,2015-04-27T00:00:00Z,325e3,2,1.5,940,1222,2,0,0,3,7,860,80,2004,0,98125,47.7178,-122.318,1302,1840
4019301160,2014-06-27T00:00:00Z,755e3,5,2.5,3260,24300,1.5,0,1,4,8,2310,950,1950,0,98155,47.7587,-122.274,2390,32057
3333002710,2014-09-17T00:00:00Z,299e3,3,1,1550,8778,1,0,0,3,7,1250,300,1952,0,98118,47.5413,-122.281,2120,7268
5112800421,2014-07-23T00:00:00Z,225500,4,2,1440,7950,1,0,0,5,6,1440,0,1962,0,98058,47.4517,-122.082,1530,20037
809002485,2015-03-27T00:00:00Z,716e3,3,1.5,1140,4800,1.5,0,0,3,7,1140,0,1915,0,98109,47.6368,-122.354,1260,4800
7922710520,2015-05-07T00:00:00Z,615e3,4,2.25,1780,10260,2,0,0,3,8,1780,0,1971,0,98052,47.6647,-122.142,2360,10080
3526039074,2014-06-25T00:00:00Z,65e4,4,2.75,1910,16532,1,0,0,4,7,1420,490,1940,0,98117,47.6952,-122.39,2300,8250
3971701300,2014-12-20T00:00:00Z,255e3,2,1,1360,9367,1,0,0,4,6,680,680,1924,0,98155,47.7689,-122.315,1360,7543
7300400170,2014-09-10T00:00:00Z,334e3,4,2.5,2310,6200,2,0,0,3,8,2310,0,1998,0,98092,47.3321,-122.172,2480,6200
4215100060,2015-03-20T00:00:00Z,365e3,3,2.5,2653,4510,2,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,4927
3955500100,2015-04-07T00:00:00Z,45e4,3,1.5,1390,10530,1,0,0,3,7,1390,0,1961,0,98033,47.7025,-122.196,1750,10530
766900250,2015-04-02T00:00:00Z,406e3,3,1.75,1270,6017,1,0,0,4,7,1030,240,1990,0,98028,47.737,-122.225,1630,7381
7852160310,2014-08-14T00:00:00Z,101e4,4,2.75,3430,15877,1,0,4,3,11,3430,0,2005,0,98065,47.5364,-121.856,4080,14577
1532300155,2014-09-16T00:00:00Z,425e3,4,1,1080,6095,1.5,0,0,4,6,1080,0,1924,0,98103,47.6962,-122.346,1200,5060
2249500367,2014-10-21T00:00:00Z,736e3,3,2.5,1980,2975,3,0,2,3,8,1980,0,1993,0,98109,47.6294,-122.344,1980,3144
2586800210,2015-04-21T00:00:00Z,425e3,5,2,2500,7804,1.5,0,0,3,7,1570,930,1921,0,98146,47.5031,-122.348,1170,7676
3629980440,2015-04-28T00:00:00Z,742500,4,2.5,2620,4400,2,0,0,3,9,2620,0,2004,0,98029,47.5524,-121.991,2640,4554
3905010100,2014-06-15T00:00:00Z,652500,4,2.5,2700,9122,2,0,0,3,9,2700,0,1990,0,98029,47.5771,-121.994,2500,9122
9324800180,2014-10-16T00:00:00Z,403250,2,1.5,1430,8137,1,0,0,3,7,1130,300,1934,0,98125,47.7307,-122.29,1430,8137
8079100700,2015-03-18T00:00:00Z,689e3,4,2.5,2240,7350,2,0,0,3,9,2240,0,1989,0,98029,47.5652,-122.013,2200,8017
9274200316,2015-04-09T00:00:00Z,558e3,3,2.5,1680,934,3,0,0,3,8,1680,0,2008,0,98116,47.5891,-122.387,1740,1280
5458800620,2014-09-24T00:00:00Z,685e3,3,1.75,1650,8400,1,0,0,3,8,1470,180,1959,0,98040,47.5766,-122.236,2020,7777
4222200120,2015-02-05T00:00:00Z,24e4,3,2,1460,7526,1,0,0,3,7,1460,0,1968,0,98003,47.3463,-122.304,1580,7526
8887001192,2014-06-20T00:00:00Z,355e3,2,1,1240,27042,1,0,1,3,6,1000,240,1943,0,98070,47.5026,-122.465,2140,20059
8118600025,2015-03-31T00:00:00Z,552500,4,1,1560,7980,1,0,0,4,7,1170,390,1939,0,98146,47.5093,-122.387,1570,7980
2874600335,2014-05-30T00:00:00Z,56e4,3,1.5,2000,7350,1,0,0,3,8,2000,0,1953,0,98177,47.7061,-122.368,1890,6960
3331001115,2014-07-28T00:00:00Z,299e3,3,2.5,1590,3121,2,0,0,3,7,1590,0,1994,0,98118,47.5515,-122.284,1090,4900
9834200440,2014-06-24T00:00:00Z,615e3,3,1.75,1720,4080,1,0,0,4,7,960,760,1924,0,98144,47.5747,-122.287,1660,4080
4273000095,2015-05-11T00:00:00Z,34e4,4,1.75,1400,8374,1,0,0,3,7,1400,0,1953,0,98166,47.4735,-122.344,1420,8360
6071000265,2015-01-25T00:00:00Z,55e4,3,2.5,2140,10136,1,0,0,3,8,1320,820,1958,0,98006,47.5602,-122.184,1980,11200
6150700005,2014-12-01T00:00:00Z,5e5,4,2.5,1900,5001,1,0,0,3,8,1200,700,2008,0,98133,47.7289,-122.335,1950,4680
5100403405,2015-01-07T00:00:00Z,79e4,3,1,1290,6380,1.5,0,0,3,7,1290,0,1930,0,98115,47.6951,-122.319,1630,6380
1023059465,2014-05-13T00:00:00Z,505e3,4,2.5,2790,5602,2,0,0,3,8,2790,0,2009,0,98059,47.4959,-122.15,2790,5309
8122600020,2014-05-21T00:00:00Z,2e5,4,1,1310,5200,1.5,0,0,3,6,1160,150,1945,0,98126,47.5384,-122.37,1090,5180
2526059086,2014-07-22T00:00:00Z,62e4,3,2.25,2190,45738,1,0,0,3,8,2190,0,1990,0,98052,47.7108,-122.12,2970,4496
1788700070,2014-06-27T00:00:00Z,17e4,2,1,810,8424,1,0,0,4,6,810,0,1959,0,98023,47.3286,-122.346,820,8424
4364700945,2015-04-02T00:00:00Z,459e3,4,2,2360,7080,1,0,0,5,6,1180,1180,1925,0,98126,47.5261,-122.376,1340,7200
1862400353,2015-03-26T00:00:00Z,721e3,4,2.75,2690,5400,2,0,0,3,7,2210,480,1940,2009,98117,47.6963,-122.367,1620,5400
1843100340,2015-03-05T00:00:00Z,348e3,3,2.25,2570,8491,2,0,0,4,8,2570,0,1989,0,98042,47.3759,-122.125,2400,8049
8078100260,2014-09-12T00:00:00Z,34e4,4,2.5,2360,7475,2,0,0,3,8,2360,0,1992,0,98031,47.4052,-122.17,2280,7570
9138100261,2014-10-29T00:00:00Z,645e3,4,1.5,2550,4000,1.5,0,0,4,7,1760,790,1926,0,98115,47.6811,-122.318,1840,4000
3121059033,2014-10-29T00:00:00Z,325e3,3,1,1490,57381,1.5,0,0,4,5,1490,0,1932,0,98092,47.2597,-122.228,1580,101529
5147600095,2015-01-21T00:00:00Z,152e3,3,1.75,1070,7754,1,0,0,3,6,1070,0,1953,0,98146,47.5079,-122.344,950,7740
3121500100,2014-09-03T00:00:00Z,715e3,4,2.5,2970,29163,2,0,0,3,9,2970,0,1993,0,98053,47.6717,-122.025,3100,31105
2892600056,2015-01-06T00:00:00Z,216e3,2,1,1130,12500,1,0,0,4,7,1130,0,1953,0,98055,47.4514,-122.187,1270,10798
2473381090,2015-03-25T00:00:00Z,27e4,3,2.25,2390,7000,1,0,0,4,7,1990,400,1970,0,98058,47.4568,-122.169,1610,7000
7856601110,2015-03-25T00:00:00Z,945800,4,2.75,3360,9100,1,0,0,4,8,1760,1600,1973,0,98006,47.5641,-122.149,2620,8925
2873000780,2015-02-20T00:00:00Z,255e3,3,1.75,1340,7210,1,0,0,4,7,1340,0,1975,0,98031,47.4182,-122.167,1370,7210
1021000060,2015-03-04T00:00:00Z,550500,2,1.5,930,7400,1,0,2,4,7,830,100,1909,0,98116,47.5691,-122.408,1920,4152
2306400040,2015-04-16T00:00:00Z,604e3,3,2,1560,2589,1,0,0,3,7,790,770,1923,2001,98103,47.6587,-122.344,1450,3893
2122700120,2014-08-20T00:00:00Z,235e3,3,1,2230,8163,1,0,0,3,7,1230,1000,1966,0,98118,47.5215,-122.275,2380,6874
2781270080,2014-10-30T00:00:00Z,249900,2,2,1470,2541,2,0,0,3,6,1470,0,2005,0,98038,47.3502,-122.02,1310,2721
2481590090,2014-10-27T00:00:00Z,598555,3,2.5,3040,7880,2,0,0,3,9,3040,0,2004,0,98056,47.5277,-122.184,3040,7880
1310440280,2014-07-10T00:00:00Z,426500,4,2.5,2700,6515,2,0,0,3,9,2700,0,1998,0,98058,47.4356,-122.11,2900,6710
1926049326,2015-02-10T00:00:00Z,305e3,2,1,1210,7140,1.5,0,0,3,6,1210,0,1921,0,98133,47.7225,-122.349,1150,7376
798000421,2015-03-27T00:00:00Z,292e3,3,1,1730,21183,1,0,0,3,7,1030,700,1955,0,98168,47.5024,-122.332,1610,13000
1773100561,2015-03-05T00:00:00Z,308e3,3,2.5,1250,1150,2,0,0,3,8,1080,170,2009,0,98106,47.5582,-122.363,1250,1150
1545803520,2015-01-26T00:00:00Z,251e3,3,2,1650,7930,1,0,0,4,7,1650,0,1989,0,98038,47.3617,-122.05,1510,7930
1972202187,2014-10-24T00:00:00Z,565e3,3,2.5,1870,1058,3,0,0,3,8,1380,490,2007,0,98103,47.6512,-122.345,1440,1136
5307100060,2014-12-16T00:00:00Z,638700,3,1.75,2080,9162,1,0,0,3,7,1370,710,1960,0,98005,47.5846,-122.168,1870,8944
741500010,2015-04-24T00:00:00Z,295e3,3,2,1230,3405,1,0,0,3,7,1230,0,2010,0,98058,47.438,-122.179,1440,4066
5126310110,2014-07-22T00:00:00Z,54e4,4,2.5,2600,9935,2,0,0,3,8,2600,0,2005,0,98059,47.4865,-122.142,2830,7620
4027701265,2015-05-01T00:00:00Z,48e4,3,1.75,2920,21375,1,0,0,3,8,1850,1070,1961,0,98028,47.7666,-122.265,1540,8482
4151800410,2014-10-31T00:00:00Z,1348e3,5,3.25,3540,5971,1,0,2,3,10,2000,1540,2005,0,98033,47.6643,-122.202,2820,6029
9433000470,2014-09-19T00:00:00Z,779950,4,2.75,2840,4864,3,0,0,3,9,2840,0,2014,0,98052,47.7103,-122.108,2990,5314
705710290,2015-04-20T00:00:00Z,361500,4,2.75,2190,6740,2,0,0,3,7,2190,0,1995,0,98038,47.3804,-122.027,1950,7150
243000335,2014-09-29T00:00:00Z,305e3,4,1,1560,8450,1.5,0,0,4,6,1560,0,1954,0,98166,47.4552,-122.354,1380,8100
7905400160,2015-02-11T00:00:00Z,246900,3,1.5,1370,9800,1,0,0,5,7,1370,0,1968,0,98001,47.3068,-122.27,1370,9800
2726079098,2014-09-18T00:00:00Z,56e4,3,2.5,2840,216493,2,0,0,3,9,2840,0,1991,0,98014,47.702,-121.892,2820,175111
1523059103,2014-09-26T00:00:00Z,39e4,4,2.5,2570,22215,2,0,0,5,7,2570,0,1958,0,98059,47.4833,-122.157,2460,6533
2011400583,2014-06-06T00:00:00Z,402e3,3,2.5,2700,9994,1,0,3,4,7,1350,1350,1959,0,98198,47.397,-122.321,2470,10664
3992700585,2014-11-20T00:00:00Z,445500,3,1.75,1880,9360,1,0,0,4,7,940,940,1941,0,98125,47.7131,-122.283,1390,7200
2697400020,2014-10-31T00:00:00Z,4e5,3,2,1350,7216,1,0,0,3,7,1350,0,1964,0,98177,47.7616,-122.365,1920,7600
428100580,2014-07-16T00:00:00Z,35e4,3,1.75,1970,10800,1,0,0,4,7,1300,670,1979,0,98056,47.5107,-122.172,1970,8768
3904910050,2014-10-23T00:00:00Z,515e3,3,2.5,1440,4394,1,0,0,5,8,1440,0,1987,0,98029,47.5688,-122.019,1900,5893
2123700015,2015-05-12T00:00:00Z,228800,4,2.5,1470,1612,2,0,0,3,7,980,490,2003,0,98118,47.5275,-122.271,1460,5027
4038700380,2014-08-26T00:00:00Z,657e3,5,2.5,2530,10190,1,0,0,4,7,1290,1240,1960,0,98008,47.616,-122.115,2040,8560
3797000400,2014-11-25T00:00:00Z,616500,4,2.25,1880,3000,2,0,0,3,8,1760,120,1909,1977,98103,47.6864,-122.349,1880,3000
2068000270,2014-08-05T00:00:00Z,14e5,5,3,3850,14990,1,0,0,4,9,2290,1560,1964,0,98004,47.6425,-122.218,3010,15001
5255710010,2014-12-15T00:00:00Z,435e3,3,1.75,2030,13700,1,0,0,3,8,1630,400,1976,0,98011,47.7726,-122.197,2120,11200
5702450250,2014-07-17T00:00:00Z,34e4,3,2,1410,10015,1,0,3,3,6,1410,0,1993,0,98045,47.4948,-121.776,1570,10485
9542400025,2014-09-16T00:00:00Z,72e4,4,1.75,2620,11041,1.5,0,0,4,9,2620,0,1962,0,98005,47.5975,-122.174,2230,11041
1105000780,2015-04-03T00:00:00Z,425e3,3,1.5,1660,5665,1,0,0,5,7,920,740,1918,0,98118,47.5391,-122.274,1530,5665
8682262230,2014-08-26T00:00:00Z,489e3,2,1.75,1810,4220,2,0,0,3,8,1810,0,2004,0,98053,47.7177,-122.034,1350,4479
5259800090,2015-04-27T00:00:00Z,21e4,3,2.25,1430,9150,1,0,0,3,7,1070,360,1984,0,98023,47.3239,-122.35,1430,6364
2722059010,2014-06-18T00:00:00Z,568450,5,3.5,3260,58806,2,0,0,4,8,3260,0,1969,0,98042,47.3703,-122.159,1810,17927
2899200040,2014-07-15T00:00:00Z,242e3,4,1,2240,7620,1,0,0,3,7,1120,1120,1966,0,98146,47.5089,-122.346,1080,7620
9542850580,2014-10-10T00:00:00Z,76e4,4,2.25,3040,9690,1,0,0,4,9,1940,1100,1978,0,98005,47.5923,-122.169,2430,9690
3521059134,2014-05-23T00:00:00Z,9e5,3,3.5,4080,217697,1.5,0,3,3,10,4080,0,2000,0,98092,47.2604,-122.139,2710,217790
2592200030,2014-06-18T00:00:00Z,65e4,3,1.75,2920,9370,1,0,0,4,8,1620,1300,1981,0,98006,47.5491,-122.151,2890,9609
3668001080,2014-09-11T00:00:00Z,248e3,3,2.5,2120,6840,1,0,0,3,7,1220,900,1984,0,98092,47.278,-122.145,1820,8200
6610000591,2014-10-21T00:00:00Z,1205e3,4,2.75,2470,5500,1,0,3,3,9,1570,900,1960,2005,98107,47.6586,-122.358,1620,5500
7853320280,2015-03-12T00:00:00Z,425e3,3,2.5,1950,4345,2,0,0,3,7,1950,0,2007,0,98065,47.5202,-121.873,2260,4345
4154300465,2014-09-16T00:00:00Z,719e3,5,2,3110,6131,1,0,0,5,7,1560,1550,1940,0,98118,47.5615,-122.279,1720,6600
871000065,2014-11-20T00:00:00Z,419e3,2,1,720,4592,1,0,0,4,6,720,0,1943,0,98199,47.6534,-122.404,1030,5816
6169900790,2014-06-20T00:00:00Z,24e5,6,4.5,5480,10800,2,0,3,4,9,4430,1050,1999,0,98119,47.6307,-122.367,2970,7200
6154900130,2014-12-02T00:00:00Z,34e4,2,1,860,7102,1,0,0,3,6,860,0,1947,0,98177,47.7042,-122.369,1450,7102
1328300990,2014-08-05T00:00:00Z,317e3,3,1.75,1530,7650,1,0,0,4,8,1530,0,1977,0,98058,47.4435,-122.128,1850,6804
5560000070,2014-07-07T00:00:00Z,199990,3,1,1100,8560,1,0,0,3,6,1100,0,1961,0,98023,47.329,-122.338,1120,8470
8559900140,2015-03-31T00:00:00Z,45e4,3,1,1060,4650,1,0,0,3,7,910,150,1950,0,98116,47.5784,-122.393,1480,4750
1796100010,2014-09-11T00:00:00Z,555e3,3,3,3760,188760,1,0,0,4,10,2640,1120,1979,0,98092,47.308,-122.087,2820,50543
621069074,2014-06-03T00:00:00Z,365e3,3,2.5,1720,99916,2,0,0,4,7,1720,0,1990,0,98042,47.3391,-122.093,1340,73180
4338800190,2014-06-26T00:00:00Z,252750,4,1,1230,7410,1.5,0,0,3,7,1230,0,1944,0,98166,47.4798,-122.344,1020,7648
2926049400,2014-12-26T00:00:00Z,5e5,4,2,2330,7778,1,0,0,3,7,1230,1100,1961,0,98125,47.7109,-122.323,1250,8160
1036450290,2015-02-02T00:00:00Z,495e3,3,2.5,1860,3150,2,0,0,3,8,1860,0,2001,0,98034,47.719,-122.182,2050,3375
2025069140,2015-03-17T00:00:00Z,1898e3,3,2.5,2830,4334,3,1,4,3,10,2830,0,2006,0,98074,47.6318,-122.071,2830,38211
1150700130,2015-04-21T00:00:00Z,275e3,3,2.5,1710,7230,2,0,0,3,7,1710,0,1996,0,98003,47.2778,-122.298,1720,6537
1245000461,2014-07-03T00:00:00Z,115e4,5,2.5,3580,8921,2,0,0,3,9,3580,0,2000,0,98033,47.693,-122.202,2710,9308
3126059027,2015-03-18T00:00:00Z,265e4,4,3.5,4700,13730,2,0,3,3,11,3500,1200,1958,1995,98033,47.6899,-122.217,3210,15306
5406500440,2014-08-12T00:00:00Z,69e4,4,2.5,2780,6235,2,0,0,3,8,2780,0,2001,0,98075,47.5976,-122.039,2670,4410
824059277,2014-12-15T00:00:00Z,985e3,3,3.5,2600,11920,2,0,0,5,8,2600,0,1969,0,98004,47.582,-122.194,2430,10050
984200690,2014-06-18T00:00:00Z,299e3,5,2.5,2220,9360,1,0,0,4,7,1110,1110,1968,0,98058,47.4341,-122.169,1780,7704
3904920390,2014-07-10T00:00:00Z,545e3,3,2.5,2060,7184,2,0,0,3,8,2060,0,1987,0,98029,47.567,-122.012,2230,7788
2976800115,2014-11-05T00:00:00Z,349170,4,1.75,1670,8856,1,0,2,3,7,1070,600,1955,0,98178,47.5056,-122.251,1660,8088
6730700385,2014-10-22T00:00:00Z,205e3,3,0.75,770,7000,1,0,0,3,4,770,0,1942,0,98024,47.5661,-121.887,950,10500
1137410040,2014-05-27T00:00:00Z,515e3,4,2.5,3200,6473,2,0,0,3,7,3200,0,2005,0,98059,47.5012,-122.15,2480,6140
3585300194,2015-03-24T00:00:00Z,14e5,5,3.25,4140,32700,1,0,4,3,10,2190,1950,1973,0,98177,47.7633,-122.369,3220,22077
4123810090,2014-09-09T00:00:00Z,393e3,3,2.25,2140,10256,2,0,0,3,8,2140,0,1987,0,98038,47.3751,-122.044,2040,11717
